Network,Number of Swaps,Influence Team Strength,Correlation Team Strength,Number of PCs,PC1 Variance,Influence Team 1,Influence Team 2,PCA Team 1,PCA Team 2,Hamming Distance,Inv. Hamming Distance
GON_087,100,0.046191318,0.449448926,7,0.444089049,FGF9;CBX2;SOX9;DKK1;UGR;AMH;PGD2;GATA4;RSPO1;FOXL2;WNT4;NR0B1,WT1mKTS;SRY;WT1pKTS;DMRT1;NR5A1;CTNNB1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,0.388888889,0.611111111
GON_088,100,0.019836874,0.277783274,9,0.388809971,FGF9;CBX2;WT1mKTS;SRY;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4;RSPO1;CTNNB1;WNT4,WT1pKTS;FOXL2;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,0.5,0.5
GON_089,100,0.019707526,0.117892944,8,0.428886432,FGF9;WT1mKTS;WT1pKTS;NR5A1;DKK1;UGR;AMH;RSPO1;CTNNB1;WNT4;NR0B1,CBX2;SRY;SOX9;DMRT1;PGD2;GATA4;FOXL2,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,0.5,0.5
GON_090,100,0.043622941,0.224800833,7,0.458155791,FGF9;WT1mKTS;WT1pKTS;SOX9;NR5A1;DKK1;UGR;PGD2;GATA4;RSPO1;FOXL2;WNT4;NR0B1,CBX2;SRY;DMRT1;AMH;CTNNB1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,0.611111111,0.388888889
GON_091,100,0.016193885,0.235052704,8,0.446834944,FGF9;CBX2;WT1mKTS;SRY;CTNNB1,WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4;RSPO1;FOXL2;WNT4;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,0.611111111,0.388888889
GON_092,100,0.038970167,0.238328135,8,0.428766575,FGF9;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;PGD2;GATA4;FOXL2;NR0B1,CBX2;AMH;RSPO1;CTNNB1;WNT4,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,0.277777778,0.722222222
GON_093,100,0.098524266,0.410239572,6,0.626914944,FGF9;CBX2;SOX9;RSPO1;FOXL2;CTNNB1;WNT4,WT1mKTS;SRY;WT1pKTS;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,0.222222222,0.777777778
GON_094,100,0.046505749,0.261712622,8,0.551586203,FGF9;CBX2;NR5A1;UGR;AMH;RSPO1;CTNNB1;WNT4,WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;DKK1;PGD2;GATA4;FOXL2;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,0.833333333,0.166666667
GON_095,100,0.126207329,0.472446683,5,0.692848951,FGF9;WT1mKTS;SRY;WT1pKTS;SOX9;NR5A1;AMH;PGD2;GATA4;FOXL2;NR0B1,CBX2;DMRT1;DKK1;UGR;RSPO1;CTNNB1;WNT4,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,0.722222222,0.277777778
GON_096,100,0.038530076,0.158010031,9,0.437486475,FGF9;SRY;WT1pKTS;SOX9;DKK1;UGR;PGD2;GATA4;RSPO1;FOXL2;WNT4,CBX2;WT1mKTS;DMRT1;NR5A1;AMH;CTNNB1;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,0.555555556,0.444444444
GON_097,100,0.137297468,0.315723317,7,0.544751526,FGF9;SOX9;AMH;PGD2;RSPO1;FOXL2;CTNNB1,CBX2;WT1mKTS;SRY;WT1pKTS;DMRT1;NR5A1;DKK1;UGR;GATA4;WNT4;NR0B1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,0,1
GON_098,100,0.015809621,0.1602263,9.666666667,0.379771128,FGF9;DKK1;UGR;PGD2;FOXL2;WNT4;NR0B1,CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;AMH;GATA4;RSPO1;CTNNB1,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,0.611111111,0.388888889
GON_099,100,0.037077425,0.16534265,9,0.455020062,FGF9;SOX9;DKK1;PGD2;RSPO1;FOXL2;NR0B1,CBX2;WT1mKTS;SRY;WT1pKTS;DMRT1;NR5A1;UGR;AMH;GATA4;CTNNB1;WNT4,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,0.277777778,0.722222222
GON_100,100,0.037380213,0.307663053,8,0.489562609,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;DKK1;UGR;GATA4;RSPO1;CTNNB1;WNT4;NR0B1,NR5A1;AMH;PGD2;FOXL2,FGF9;CBX2;WT1mKTS;SRY;WT1pKTS;SOX9;DMRT1;NR5A1;DKK1;UGR;AMH;PGD2;GATA4,RSPO1;FOXL2;CTNNB1;WNT4;NR0B1,0.166666667,0.833333333
GON_0,10,0.52350165,0.666665391,2,0.864345942,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;GATA4,0.944444444,0.055555556
GON_01,10,0.401862771,0.520192178,3,0.768893581,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,0,1
GON_02,10,0.091048802,0.316396278,7,0.541229207,RSPO1;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,NR0B1;CTNNB1;WNT4;FOXL2;PGD2,PGD2;UGR;SRY;DKK1;WT1pKTS;AMH;SOX9;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;FGF9;GATA4,0.222222222,0.777777778
GON_03,10,0.123739381,0.488923818,5,0.674483431,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;AMH,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;DMRT1,0.888888889,0.111111111
GON_04,10,0.225334024,0.526111632,5,0.684949845,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;AMH,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;FGF9,0.888888889,0.111111111
GON_05,10,0.427920487,0.656898854,2,0.851724093,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;AMH,0.944444444,0.055555556
GON_06,10,0.235258284,0.68019403,3,0.800661851,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;DMRT1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,0.944444444,0.055555556
GON_07,10,0.127165743,0.59591638,4.666666667,0.789027075,RSPO1;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;DMRT1;CBX2;NR5A1,NR0B1;CTNNB1;WNT4;FOXL2;WT1mKTS,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;UGR;WT1mKTS,PGD2;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;DMRT1;CBX2;NR5A1,0.888888889,0.111111111
GON_08,10,0.11974256,0.407570969,6,0.655934723,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;AMH;WT1mKTS,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;SOX9;GATA4;DMRT1;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,0.888888889,0.111111111
GON_09,10,0.124863136,0.393424148,5,0.589093913,RSPO1;CTNNB1;FOXL2;AMH,NR0B1;WNT4;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;WT1pKTS,PGD2;UGR;SRY;DKK1;FGF9;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,0.222222222,0.777777778
GON_10,10,0.173776203,0.556239545,4.333333333,0.685073477,RSPO1;CTNNB1;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,NR0B1;WNT4;FOXL2,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;UGR;GATA4;WT1mKTS;NR5A1,PGD2;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;DMRT1;CBX2,0.666666667,0.333333333
GON_11,10,0.174847907,0.494459662,5,0.699276702,RSPO1;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,NR0B1;CTNNB1;WNT4;FOXL2,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,,0.222222222,0.777777778
GON_12,10,0.063205669,0.29716314,7,0.527079912,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;FGF9;AMH,PGD2;UGR;SRY;DKK1;WT1pKTS;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;CBX2,0.833333333,0.166666667
GON_13,10,0.240495622,0.492500156,5,0.68837516,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;AMH,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,FOXL2;PGD2;UGR;SRY;DKK1;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FGF9;DMRT1,0.777777778,0.222222222
GON_14,10,0.205849554,0.581817709,4,0.762670705,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;GATA4,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;SOX9;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;AMH;GATA4;WT1mKTS,0.888888889,0.111111111
GON_15,10,0.174468159,0.566645906,4,0.78178309,RSPO1;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;SOX9;WT1mKTS;DMRT1;CBX2;NR5A1,NR0B1;CTNNB1;WNT4;FOXL2;AMH;GATA4,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,0.166666667,0.833333333
GON_16,10,0.14559143,0.392227655,4,0.518827102,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;UGR;SRY;WT1pKTS;GATA4;WT1mKTS;CBX2;NR5A1,PGD2;DKK1;FGF9;AMH;SOX9;DMRT1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;UGR,PGD2;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,0.333333333,0.666666667
GON_17,10,0.119657027,0.543475459,5,0.713418958,RSPO1;NR0B1;CTNNB1;WNT4;GATA4;WT1mKTS,FOXL2;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;DMRT1;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;FGF9;WT1pKTS,0.722222222,0.277777778
GON_18,10,0.036337358,0.258021452,7,0.500010381,RSPO1;CTNNB1;FOXL2;AMH,NR0B1;WNT4;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;GATA4,0.777777778,0.222222222
GON_19,10,0.196601647,0.543725115,5,0.746588957,RSPO1;NR0B1;CTNNB1;WNT4;FGF9,FOXL2;PGD2;UGR;SRY;DKK1;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;UGR,0.833333333,0.166666667
GON_20,10,0.228190195,0.484223386,5,0.692140292,RSPO1;CTNNB1;FOXL2,NR0B1;WNT4;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,0.888888889,0.111111111
GON_21,10,0.10257324,0.500381158,5,0.711862051,RSPO1;NR0B1;CTNNB1;WNT4;WT1mKTS;DMRT1,FOXL2;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1,0.277777778,0.722222222
GON_22,10,0.184151461,0.50954277,4,0.71780369,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2;WT1pKTS,UGR;SRY;DKK1;FGF9;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;DKK1,PGD2;UGR;SRY;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,0.166666667,0.833333333
GON_23,10,0.108303468,0.550715687,4,0.776816289,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2;AMH,UGR;SRY;DKK1;FGF9;WT1pKTS;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;WT1pKTS,0.833333333,0.166666667
GON_24,10,0.081610286,0.299628951,6,0.524807832,RSPO1;CTNNB1;WNT4;FOXL2;DKK1;FGF9,NR0B1;PGD2;UGR;SRY;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,PGD2;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;UGR;GATA4;WT1mKTS,0.666666667,0.333333333
GON_25,10,0.259217914,0.441873744,4,0.714322876,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;CBX2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;UGR;DKK1,PGD2;SRY;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,0.166666667,0.833333333
GON_26,10,0.132641176,0.373983649,7,0.535460688,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;FGF9;DMRT1,PGD2;UGR;SRY;DKK1;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;GATA4;WT1mKTS;CBX2;NR5A1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;DMRT1,0.333333333,0.666666667
GON_27,10,0.116366012,0.460571212,5,0.749287049,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2;UGR;GATA4;WT1mKTS;DMRT1;NR5A1,SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;CBX2,PGD2;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;UGR;GATA4,0.777777778,0.222222222
GON_28,10,0.126331536,0.521467913,5,0.718607263,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;UGR;SRY;WT1pKTS;GATA4;WT1mKTS;CBX2;NR5A1,PGD2;DKK1;FGF9;AMH;SOX9;DMRT1,PGD2;SRY;DKK1;FGF9;WT1pKTS;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;UGR;AMH,0.611111111,0.388888889
GON_29,10,0.291093763,0.600179579,3,0.809501573,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;CBX2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;GATA4,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;WT1mKTS;DMRT1;CBX2;NR5A1,0.111111111,0.888888889
GON_30,10,0.478642008,0.707769303,2,0.814000011,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2;GATA4;CBX2,UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;WT1mKTS;DMRT1;NR5A1,0.166666667,0.833333333
GON_31,10,0.207569618,0.320419159,5,0.663166449,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2;DKK1,UGR;SRY;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,0.111111111,0.888888889
GON_32,10,0.135160752,0.454930145,5,0.68510303,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2;UGR;DMRT1,0.833333333,0.166666667
GON_33,10,0.121968242,0.331898775,6,0.665935393,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;AMH;DMRT1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;SOX9;GATA4;WT1mKTS;CBX2;NR5A1,UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2,0.833333333,0.166666667
GON_34,10,0.194032048,0.675320338,3,0.830433041,RSPO1;NR0B1;CTNNB1;WNT4;DMRT1,FOXL2;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2;WT1mKTS,UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;DMRT1;CBX2;NR5A1,0.222222222,0.777777778
GON_35,10,0.089738459,0.395681227,6,0.593729899,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;DKK1;CBX2,PGD2;UGR;SRY;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;NR5A1,UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2,0.833333333,0.166666667
GON_36,10,0.049784433,0.3088341,6,0.478697368,RSPO1;PGD2;UGR;SRY;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;NR5A1,NR0B1;CTNNB1;WNT4;FOXL2;DKK1;CBX2,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;UGR;AMH;WT1mKTS,PGD2;SRY;DKK1;FGF9;WT1pKTS;SOX9;GATA4;DMRT1;CBX2;NR5A1,0.666666667,0.333333333
GON_37,10,0.059379881,0.314967248,6,0.534462163,RSPO1;NR0B1;CTNNB1;WNT4;DMRT1,FOXL2;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;CBX2;NR5A1,RSPO1;CTNNB1;PGD2;FGF9;WT1pKTS;SOX9;CBX2,NR0B1;WNT4;FOXL2;UGR;SRY;DKK1;AMH;GATA4;WT1mKTS;DMRT1;NR5A1,0.444444444,0.555555556
GON_38,10,0.266082784,0.542204958,3,0.744085184,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;UGR;DKK1;CBX2,PGD2;SRY;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;NR5A1,0.166666667,0.833333333
GON_39,10,0.211782287,0.600841984,4,0.677904987,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;WT1pKTS,PGD2;UGR;SRY;DKK1;FGF9;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,0.055555556,0.944444444
GON_40,10,0.085756929,0.372044232,6,0.585168202,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;DMRT1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;CBX2;NR5A1,PGD2;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;UGR;GATA4;WT1mKTS,0.777777778,0.222222222
GON_41,10,0.077124974,0.288467434,6.333333333,0.433911664,RSPO1;NR0B1;CTNNB1;WNT4;DMRT1,FOXL2;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;CBX2;NR5A1,PGD2;UGR;SRY;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;DKK1;FGF9,0.777777778,0.222222222
GON_42,10,0.222658931,0.441166981,5,0.692244408,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;AMH;DMRT1,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;SOX9;GATA4;WT1mKTS;CBX2;NR5A1,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2;PGD2;SOX9;WT1mKTS;DMRT1,UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;GATA4;CBX2;NR5A1,0.222222222,0.777777778
GON_43,10,0.277611047,0.574415836,4,0.733754559,RSPO1;NR0B1;CTNNB1;WNT4;FOXL2,PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;AMH;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,NR0B1;PGD2;UGR;SRY;DKK1;FGF9;WT1pKTS;SOX9;GATA4;WT1mKTS;DMRT1;CBX2;NR5A1,RSPO1;CTNNB1;WNT4;FOXL2;AMH,0.888888889,0.111111111
